marker_number	male_position	female_position
10405	44.602	44.602
10406	44.602	44.602
10407	44.602	44.602
10408	44.602	44.602
10409	44.602	44.602
10410	44.602	44.602
10411	44.602	44.602
10412	44.602	44.602
10413	44.602	44.602
10414	44.602	44.602
10415	44.602	44.602
10416	44.602	44.602
10417	44.602	44.602
10433	44.602	44.602
10434	44.602	44.602
10435	44.602	44.602
10436	44.602	44.602
10437	44.602	44.602
10438	44.602	44.602
10439	44.602	44.602
10440	44.602	44.602
10441	44.602	44.602
10443	44.602	44.602
10445	44.602	44.602
10446	44.602	44.602
10448	44.602	44.602
10449	44.602	44.602
10450	44.602	44.602
10460	44.602	44.602
10461	44.602	44.602
10462	44.602	44.602
10463	44.602	44.602
10465	44.602	44.602
10466	44.602	44.602
10468	44.602	44.602
10469	44.602	44.602
10470	44.602	44.602
10472	44.602	44.602
10474	44.602	44.602
10475	44.602	44.602
10476	44.602	44.602
10477	44.602	44.602
10480	44.602	44.602
10483	44.602	44.602
10488	44.602	44.602
10489	44.602	44.602
10490	44.602	44.602
10491	44.602	44.602
10492	44.602	44.602
10493	44.602	44.602
10494	44.602	44.602
10496	44.602	44.602
10497	44.602	44.602
10498	44.602	44.602
10501	44.602	44.602
10502	44.602	44.602
10504	44.602	44.602
10510	44.602	44.602
10514	44.602	44.602
10515	44.602	44.602
10516	44.602	44.602
10517	44.602	44.602
10526	44.602	44.602
10530	44.602	44.602
10533	44.602	44.602
10534	44.602	44.602
10535	44.602	44.602
10536	44.602	44.602
10537	44.602	44.602
10538	44.602	44.602
10539	44.602	44.602
10540	44.602	44.602
10541	44.602	44.602
10542	44.602	44.602
10543	44.602	44.602
10544	44.602	44.602
10545	44.602	44.602
10546	44.602	44.602
10547	44.602	44.602
10548	44.602	44.602
10549	44.602	44.602
10550	44.602	44.602
10551	44.602	44.602
10552	44.602	44.602
10553	44.602	44.602
10554	44.602	44.602
10555	44.602	44.602
10556	44.602	44.602
10559	44.602	44.602
10560	44.602	44.602
10561	44.602	44.602
10562	44.602	44.602
10563	44.602	44.602
10564	44.602	44.602
10565	44.602	44.602
10566	44.602	44.602
10567	44.602	44.602
10568	44.602	44.602
10569	44.602	44.602
10570	44.602	44.602
10571	44.602	44.602
10572	44.602	44.602
10573	44.602	44.602
10574	44.602	44.602
10575	44.602	44.602
10576	44.602	44.602
10577	44.602	44.602
10578	44.602	44.602
10581	44.602	44.602
10582	44.602	44.602
10583	44.602	44.602
10584	44.602	44.602
10586	44.602	44.602
10587	44.602	44.602
10589	44.602	44.602
10590	44.602	44.602
10591	44.602	44.602
10592	44.602	44.602
10593	44.602	44.602
10594	44.602	44.602
10595	44.602	44.602
10596	44.602	44.602
10597	44.602	44.602
10598	44.602	44.602
10599	44.602	44.602
10600	44.602	44.602
10601	44.602	44.602
10602	44.602	44.602
10603	44.602	44.602
10604	44.602	44.602
10605	44.602	44.602
10606	44.602	44.602
10607	44.602	44.602
10608	44.602	44.602
10609	44.602	44.602
10610	44.602	44.602
10611	44.602	44.602
10612	44.602	44.602
10613	44.602	44.602
10617	44.602	44.602
10620	44.602	44.602
10622	44.602	44.602
10624	44.602	44.602
10625	44.602	44.602
10626	44.602	44.602
10628	44.602	44.602
10629	44.602	44.602
10630	44.602	44.602
10631	44.602	44.602
10633	44.602	44.602
10634	44.602	44.602
10635	44.602	44.602
10636	44.602	44.602
10637	44.602	44.602
10638	44.602	44.602
10640	44.602	44.602
10641	44.602	44.602
10642	44.602	44.602
10643	44.602	44.602
10644	44.602	44.602
10645	44.602	44.602
10647	44.602	44.602
10648	44.602	44.602
10650	44.602	44.602
10652	44.602	44.602
10655	44.602	44.602
10656	44.602	44.602
10660	44.602	44.602
10661	44.602	44.602
10662	44.602	44.602
10663	44.602	44.602
10664	44.602	44.602
10665	44.602	44.602
10666	44.602	44.602
10667	44.602	44.602
10668	44.602	44.602
10669	44.602	44.602
10672	44.602	44.602
10673	44.602	44.602
10675	44.602	44.602
10676	44.602	44.602
10678	44.602	44.602
10685	44.602	44.602
10686	44.602	44.602
10687	44.602	44.602
10688	44.602	44.602
10690	44.602	44.602
10691	44.602	44.602
10692	44.602	44.602
10693	44.602	44.602
10694	44.602	44.602
10695	44.602	44.602
10696	44.602	44.602
10697	44.602	44.602
10698	44.602	44.602
10699	44.602	44.602
10700	44.602	44.602
10706	44.602	44.602
10712	44.602	44.602
10714	44.602	44.602
10715	44.602	44.602
10716	44.602	44.602
10717	44.602	44.602
10718	44.602	44.602
10719	44.602	44.602
10720	44.602	44.602
10721	44.602	44.602
10722	44.602	44.602
10723	44.602	44.602
10726	44.602	44.602
10729	44.602	44.602
10730	44.602	44.602
10732	44.602	44.602
10733	44.602	44.602
10735	44.602	44.602
10736	44.602	44.602
10741	44.602	44.602
10745	44.602	44.602
10746	44.602	44.602
10747	44.602	44.602
10751	44.602	44.602
10752	44.602	44.602
10754	44.602	44.602
10757	44.602	44.602
10760	44.602	44.602
10761	44.602	44.602
10762	44.602	44.602
10763	44.602	44.602
10764	44.602	44.602
10765	44.602	44.602
10766	44.602	44.602
10767	44.602	44.602
10768	44.602	44.602
10769	44.602	44.602
10770	44.602	44.602
10771	44.602	44.602
10772	44.602	44.602
10773	44.602	44.602
10774	44.602	44.602
10775	44.602	44.602
10776	44.602	44.602
10777	44.602	44.602
10778	44.602	44.602
10779	44.602	44.602
10780	44.602	44.602
10781	44.602	44.602
10782	44.602	44.602
10783	44.602	44.602
10784	44.602	44.602
10785	44.602	44.602
10786	44.602	44.602
10787	44.602	44.602
10788	44.602	44.602
10789	44.602	44.602
10790	44.602	44.602
10793	44.602	44.602
10806	44.602	44.602
10811	44.602	44.602
10812	44.602	44.602
10820	44.602	44.602
10821	44.602	44.602
10822	44.602	44.602
10823	44.602	44.602
10824	44.602	44.602
10825	44.602	44.602
10826	44.602	44.602
10827	44.602	44.602
10828	44.602	44.602
10829	44.602	44.602
10830	44.602	44.602
10831	44.602	44.602
10832	44.602	44.602
10833	44.602	44.602
10834	44.602	44.602
10835	44.602	44.602
10837	44.602	44.602
10840	44.602	44.602
10841	44.602	44.602
10842	44.602	44.602
10843	44.602	44.602
10844	44.602	44.602
10845	44.602	44.602
10847	44.602	44.602
10850	44.602	44.602
10858	44.602	44.602
10860	44.602	44.602
10861	44.602	44.602
10862	44.602	44.602
10863	44.602	44.602
10864	44.602	44.602
10865	44.602	44.602
10866	44.602	44.602
10867	44.602	44.602
10868	44.602	44.602
10869	44.602	44.602
10870	44.602	44.602
10871	44.602	44.602
10872	44.602	44.602
10874	44.602	44.602
10875	44.602	44.602
10881	44.602	44.602
10882	44.602	44.602
10883	44.602	44.602
10884	44.602	44.602
10885	44.602	44.602
10886	44.602	44.602
10887	44.602	44.602
10892	44.602	44.602
10893	44.602	44.602
10895	44.602	44.602
10898	44.602	44.602
10899	44.602	44.602
10900	44.602	44.602
10901	44.602	44.602
10907	44.602	44.602
10908	44.602	44.602
10909	44.602	44.602
10910	44.602	44.602
10911	44.602	44.602
10912	44.602	44.602
10913	44.602	44.602
10914	44.602	44.602
10916	44.602	44.602
10917	44.602	44.602
10918	44.602	44.602
10919	44.602	44.602
10920	44.602	44.602
10942	44.602	44.602
10945	44.602	44.602
10946	44.602	44.602
10947	44.602	44.602
10949	44.602	44.602
10950	44.602	44.602
10951	44.602	44.602
10952	44.602	44.602
10953	44.602	44.602
10954	44.602	44.602
10955	44.602	44.602
10956	44.602	44.602
10957	44.602	44.602
10958	44.602	44.602
10959	44.602	44.602
10962	44.602	44.602
10966	44.602	44.602
10967	44.602	44.602
10968	44.602	44.602
10969	44.602	44.602
10970	44.602	44.602
10971	44.602	44.602
10972	44.602	44.602
10973	44.602	44.602
10974	44.602	44.602
10980	44.602	44.602
10982	45.170	45.170
10983	45.170	45.170
10987	47.443	47.443
10988	47.443	47.443
10989	47.727	47.727
10990	47.727	47.727
10995	47.727	47.727
10999	47.727	47.727
11005	48.295	48.295
11006	48.295	48.295
11007	48.295	48.295
11008	48.295	48.295
11009	48.295	48.295
11010	48.295	48.295
11011	48.295	48.295
11012	48.295	48.295
11013	48.295	48.295
11014	48.295	48.295
11015	48.295	48.295
11016	48.295	48.295
11048	48.295	48.295
11049	48.295	48.295
11050	48.295	48.295
11051	48.295	48.295
11052	48.295	48.295
11053	48.295	48.295
11054	48.295	48.295
11055	48.295	48.295
11056	48.295	48.295
11060	48.295	48.295
11061	48.295	48.295
11062	48.295	48.295
11063	48.295	48.295
11064	48.295	48.295
11065	48.295	48.295
11066	48.295	48.295
11067	48.295	48.295
11068	48.295	48.295
11069	48.295	48.295
11070	48.295	48.295
11072	48.295	48.295
11073	48.295	48.295
11074	48.295	48.295
11075	48.295	48.295
11076	48.295	48.295
11077	48.295	48.295
11078	48.295	48.295
11079	48.295	48.295
11080	48.295	48.295
11081	48.295	48.295
11082	48.295	48.295
11083	48.295	48.295
11084	48.295	48.295
11085	48.295	48.295
11086	48.295	48.295
11087	48.295	48.295
11088	48.295	48.295
11089	48.295	48.295
11090	48.295	48.295
11091	48.295	48.295
11092	48.295	48.295
11093	48.295	48.295
11094	48.295	48.295
11095	48.295	48.295
11096	48.295	48.295
11097	48.295	48.295
11098	48.295	48.295
11099	48.295	48.295
11100	48.295	48.295
11101	48.295	48.295
11102	48.295	48.295
11103	48.295	48.295
11104	48.295	48.295
11105	48.295	48.295
11109	48.295	48.295
11110	48.295	48.295
11111	48.295	48.295
11112	48.295	48.295
11113	48.295	48.295
11120	48.295	48.295
11121	48.295	48.295
11122	48.295	48.295
11123	48.295	48.295
11129	48.295	48.295
11130	48.295	48.295
11143	48.295	48.295
11144	48.295	48.295
11145	48.295	48.295
11149	48.295	48.295
11150	48.295	48.295
11152	48.295	48.295
11156	48.295	48.295
11164	48.295	48.295
11165	48.295	48.295
11166	48.295	48.295
11234	48.295	48.295
11261	48.295	48.295
11262	48.295	48.295
11263	48.295	48.295
11264	48.295	48.295
11265	48.295	48.295
11266	48.295	48.295
11274	48.295	48.295
11275	48.295	48.295
11276	48.295	48.295
11277	48.295	48.295
11278	48.295	48.295
11279	48.295	48.295
11280	48.295	48.295
11281	48.295	48.295
11282	48.295	48.295
11283	48.295	48.295
11284	48.295	48.295
11285	48.295	48.295
11286	48.295	48.295
11287	48.295	48.295
11288	48.295	48.295
11289	48.295	48.295
11290	48.295	48.295
11291	48.295	48.295
11292	48.295	48.295
11293	48.295	48.295
11294	48.295	48.295
11295	48.295	48.295
11296	48.295	48.295
11297	48.295	48.295
11298	48.295	48.295
11300	48.295	48.295
11302	48.295	48.295
11318	48.295	48.295
11319	48.295	48.295
11338	48.295	48.295
11340	48.295	48.295
11341	48.295	48.295
11342	48.295	48.295
11344	48.295	48.295
11345	48.295	48.295
11346	48.295	48.295
11442	48.295	48.295
11443	48.295	48.295
11444	48.295	48.295
11448	48.295	48.295
11449	48.295	48.295
11450	48.295	48.295
11452	48.295	48.295
11453	48.295	48.295
11454	48.295	48.295
11463	48.295	48.295
11465	48.295	48.295
11503	48.295	48.295
11504	48.295	48.295
11505	48.295	48.295
11506	48.295	48.295
11508	48.295	48.295
11515	48.295	48.295
11517	48.295	48.295
11558	48.295	48.295
11559	48.295	48.295
11560	48.295	48.295
11561	48.295	48.295
11571	48.295	48.295
11573	48.295	48.295
11574	48.295	48.295
11575	48.295	48.295
11599	48.295	48.295
11600	48.295	48.295
11601	48.295	48.295
11603	48.295	48.295
11604	48.295	48.295
11605	48.295	48.295
11612	48.295	48.295
11613	48.295	48.295
11614	48.295	48.295
11615	48.295	48.295
11618	48.295	48.295
11619	48.295	48.295
11620	48.295	48.295
11621	48.295	48.295
11622	48.295	48.295
11623	48.295	48.295
11624	48.295	48.295
11625	48.295	48.295
11626	48.295	48.295
11633	48.295	48.295
11684	48.295	48.295
11693	48.295	48.295
11695	48.295	48.295
11696	48.295	48.295
11698	48.295	48.295
11699	48.295	48.295
11712	48.295	48.295
11713	48.295	48.295
11714	48.295	48.295
11715	48.295	48.295
11716	48.295	48.295
11717	48.295	48.295
11718	48.295	48.295
11719	48.295	48.295
11720	48.295	48.295
11737	48.295	48.295
11740	48.295	48.295
11741	48.295	48.295
11742	48.295	48.295
11743	48.295	48.295
11744	48.295	48.295
11745	48.295	48.295
11746	48.295	48.295
11747	48.295	48.295
11748	48.295	48.295
11749	48.295	48.295
11750	48.295	48.295
11751	48.295	48.295
11752	48.295	48.295
11764	48.295	48.295
11765	48.295	48.295
11766	48.295	48.295
11767	48.295	48.295
11768	48.295	48.295
11769	48.295	48.295
11771	48.295	48.295
11774	48.295	48.295
11781	48.295	48.295
11782	48.295	48.295
11783	48.295	48.295
11784	48.295	48.295
11785	48.295	48.295
11787	48.295	48.295
11892	48.295	48.295
11893	48.295	48.295
11894	48.295	48.295
11896	48.295	48.295
11897	48.295	48.295
11898	48.295	48.295
11899	48.295	48.295
11900	48.295	48.295
11901	48.295	48.295
11902	48.295	48.295
11903	48.295	48.295
11904	48.295	48.295
11905	48.295	48.295
11912	48.295	48.295
11918	48.295	48.295
11919	48.295	48.295
11922	48.295	48.295
11923	48.295	48.295
11924	48.295	48.295
11925	48.295	48.295
11926	48.295	48.295
11927	48.295	48.295
11928	48.295	48.295
11929	48.295	48.295
11930	48.295	48.295
11931	48.295	48.295
11932	48.295	48.295
11933	48.295	48.295
11934	48.295	48.295
11965	48.295	48.295
11966	48.295	48.295
11968	48.295	48.295
11981	48.295	48.295
11982	48.295	48.295
11983	48.295	48.295
11984	48.295	48.295
11986	48.295	48.295
11987	48.295	48.295
11988	48.295	48.295
12006	48.295	48.295
12010	48.295	48.295
12011	48.295	48.295
12012	48.295	48.295
12013	48.295	48.295
12014	48.295	48.295
12015	48.295	48.295
12021	48.295	48.295
12022	48.295	48.295
12034	48.295	48.295
12035	48.295	48.295
12036	48.295	48.295
12037	48.295	48.295
12038	48.295	48.295
12043	48.295	48.295
12056	48.295	48.295
12057	48.295	48.295
12058	48.295	48.295
12082	48.295	48.295
12085	48.295	48.295
12096	48.295	48.295
12102	48.295	48.295
12109	48.295	48.295
12111	48.295	48.295
12112	48.295	48.295
12113	48.295	48.295
12117	48.295	48.295
12150	48.295	48.295
12151	48.295	48.295
12152	48.295	48.295
12163	48.295	48.295
12172	48.295	48.295
12173	48.295	48.295
12174	48.295	48.295
12175	48.295	48.295
12176	48.295	48.295
12178	48.295	48.295
12179	48.295	48.295
12180	48.295	48.295
12183	48.295	48.295
12189	48.295	48.295
12191	48.295	48.295
12192	48.295	48.295
12193	48.580	48.580
12194	49.148	49.148
12195	49.148	49.148
12210	49.148	49.148
12250	49.432	49.432
12262	53.125	53.125
12265	55.114	55.114
12266	55.114	55.114
12267	55.114	55.114
12293	55.114	55.114
12294	55.114	55.114
12295	55.114	55.114
12297	55.114	55.114
12298	55.114	55.114
12301	55.682	55.682
12305	55.682	55.682
12306	55.682	55.682
12307	55.682	55.682
12308	55.682	55.682
12310	55.682	55.682
12320	55.682	55.682
12321	55.682	55.682
12322	55.682	55.682
12323	55.682	55.682
12324	55.682	55.682
12326	55.682	55.682
12331	55.682	55.682
12334	55.682	55.682
12335	55.682	55.682
12336	55.682	55.682
12337	55.682	55.682
12339	55.682	55.682
12344	55.682	55.682
12348	55.682	55.682
12349	55.682	55.682
12350	55.682	55.682
12351	55.682	55.682
12352	55.682	55.682
12353	55.682	55.682
12354	56.534	56.534
12355	56.534	56.534
12362	56.534	56.534
12364	56.534	56.534
12366	56.534	56.534
12367	56.534	56.534
12369	56.534	56.534
12375	56.534	56.534
12377	56.818	56.818
12380	56.818	56.818
12381	56.818	56.818
12382	56.818	56.818
12389	56.818	56.818
12392	56.818	56.818
12393	56.818	56.818
12394	56.818	56.818
12395	56.818	56.818
12397	56.818	56.818
12398	56.818	56.818
12399	56.818	56.818
12402	56.818	56.818
12403	57.386	57.386
12404	57.386	57.386
12405	57.386	57.386
12406	57.386	57.386
12407	57.386	57.386
12408	57.386	57.386
12409	57.386	57.386
12410	57.386	57.386
12411	57.386	57.386
12413	57.386	57.386
12414	57.386	57.386
12415	57.386	57.386
12417	57.386	57.386
12418	57.386	57.386
12419	57.386	57.386
12420	57.386	57.386
12421	57.386	57.386
12422	57.386	57.386
12428	57.386	57.386
12429	57.386	57.386
12442	57.386	57.386
12444	57.386	57.386
12445	57.386	57.386
12447	57.386	57.386
12448	57.386	57.386
12449	57.386	57.386
12450	57.386	57.386
12451	57.386	57.386
12454	57.386	57.386
12455	57.386	57.386
12456	57.386	57.386
12457	57.386	57.386
12458	57.386	57.386
12459	57.386	57.386
12460	57.386	57.386
12463	57.386	57.386
12464	57.386	57.386
12465	57.386	57.386
12466	57.386	57.386
12467	57.386	57.386
12468	57.386	57.386
12469	57.386	57.386
12470	57.386	57.386
12471	57.386	57.386
12472	57.386	57.386
12473	57.386	57.386
12474	57.386	57.386
12476	57.386	57.386
12477	57.386	57.386
12478	57.386	57.386
12479	57.386	57.386
12480	57.386	57.386
12481	57.386	57.386
12482	57.386	57.386
12483	57.386	57.386
12484	57.386	57.386
12485	57.386	57.386
12486	57.386	57.386
12487	57.386	57.386
12488	57.386	57.386
12489	57.386	57.386
12490	57.386	57.386
12491	57.386	57.386
12492	57.386	57.386
12493	57.386	57.386
12494	57.386	57.386
12495	57.386	57.386
12501	57.386	57.386
12506	57.386	57.386
12511	57.386	57.386
12520	57.386	57.386
12521	57.386	57.386
12522	57.386	57.386
12523	57.386	57.386
12525	57.386	57.386
12526	57.386	57.386
12527	57.386	57.386
12528	57.386	57.386
12529	57.386	57.386
12530	57.386	57.386
12531	57.386	57.386
12532	57.386	57.386
12535	57.386	57.386
12537	57.386	57.386
12539	57.386	57.386
12540	57.386	57.386
12541	57.386	57.386
12542	57.386	57.386
12543	57.386	57.386
12544	57.386	57.386
12545	57.386	57.386
12546	57.386	57.386
12547	57.386	57.386
12548	57.386	57.386
12549	57.386	57.386
12556	57.386	57.386
12557	57.386	57.386
12558	57.386	57.386
12559	57.386	57.386
12560	57.386	57.386
12561	57.386	57.386
12563	57.386	57.386
12564	57.386	57.386
12565	57.386	57.386
12566	57.386	57.386
12567	57.386	57.386
12572	57.955	57.955
12573	57.955	57.955
12574	57.955	57.955
12577	57.955	57.955
12578	57.955	57.955
12579	57.955	57.955
12580	57.955	57.955
12581	57.955	57.955
12582	57.955	57.955
12591	57.955	57.955
12593	57.955	57.955
12594	57.955	57.955
12595	57.955	57.955
12596	57.955	57.955
12597	57.955	57.955
12598	57.955	57.955
12600	57.955	57.955
12606	57.955	57.955
12607	57.955	57.955
12610	57.955	57.955
12611	57.955	57.955
12613	57.955	57.955
12614	57.955	57.955
12615	57.955	57.955
12618	57.955	57.955
12619	57.955	57.955
12620	57.955	57.955
12621	57.955	57.955
12622	57.955	57.955
12623	57.955	57.955
12624	57.955	57.955
12625	57.955	57.955
12628	57.955	57.955
12630	57.955	57.955
12634	57.955	57.955
12637	57.955	57.955
12638	57.955	57.955
12639	57.955	57.955
12640	57.955	57.955
12641	57.955	57.955
12642	57.955	57.955
12643	57.955	57.955
12644	57.955	57.955
12645	57.955	57.955
12646	57.955	57.955
12647	57.955	57.955
12662	57.955	57.955
12664	57.955	57.955
12665	57.955	57.955
12666	57.955	57.955
12667	57.955	57.955
12668	57.955	57.955
12670	57.955	57.955
12671	57.955	57.955
12672	57.955	57.955
12673	57.955	57.955
12674	57.955	57.955
12676	57.955	57.955
12678	57.955	57.955
12679	57.955	57.955
12680	57.955	57.955
12681	57.955	57.955
12682	57.955	57.955
12683	57.955	57.955
12689	57.955	57.955
12690	57.955	57.955
12691	57.955	57.955
12694	57.955	57.955
12696	57.955	57.955
12697	57.955	57.955
12698	57.955	57.955
12699	57.955	57.955
12700	57.955	57.955
12702	57.955	57.955
12704	57.955	57.955
12707	57.955	57.955
12708	57.955	57.955
12710	57.955	57.955
12712	57.955	57.955
12714	57.955	57.955
12715	57.955	57.955
12719	57.955	57.955
12720	57.955	57.955
12723	57.955	57.955
12724	57.955	57.955
12725	57.955	57.955
12726	57.955	57.955
12727	57.955	57.955
12749	57.955	57.955
12753	57.955	57.955
12754	57.955	57.955
12755	57.955	57.955
12756	57.955	57.955
12757	57.955	57.955
12758	57.955	57.955
12760	57.955	57.955
12761	57.955	57.955
12762	57.955	57.955
12763	57.955	57.955
12769	57.955	57.955
12770	57.955	57.955
12771	57.955	57.955
12772	57.955	57.955
12773	57.955	57.955
12774	57.955	57.955
12775	57.955	57.955
12776	57.955	57.955
12787	57.955	57.955
12789	57.955	57.955
12790	57.955	57.955
12793	57.955	57.955
12796	57.955	57.955
12797	57.955	57.955
12798	57.955	57.955
12799	57.955	57.955
12804	57.955	57.955
12805	57.955	57.955
12806	57.955	57.955
12807	57.955	57.955
12808	57.955	57.955
12809	57.955	57.955
12810	57.955	57.955
12811	57.955	57.955
12812	57.955	57.955
12813	57.955	57.955
12814	57.955	57.955
12815	57.955	57.955
12816	57.955	57.955
12817	57.955	57.955
12818	57.955	57.955
12819	57.955	57.955
12820	57.955	57.955
12821	57.955	57.955
12822	57.955	57.955
12823	57.955	57.955
12825	57.955	57.955
12826	57.955	57.955
12827	57.955	57.955
12828	57.955	57.955
12829	57.955	57.955
12830	57.955	57.955
12831	57.955	57.955
12832	57.955	57.955
12834	57.955	57.955
12835	57.955	57.955
12836	57.955	57.955
12838	57.955	57.955
12839	57.955	57.955
12854	57.955	57.955
12868	57.955	57.955
12869	57.955	57.955
12870	57.955	57.955
12871	57.955	57.955
12881	57.955	57.955
12882	57.955	57.955
12885	57.955	57.955
12886	57.955	57.955
12887	57.955	57.955
12888	57.955	57.955
12889	57.955	57.955
12890	57.955	57.955
12892	57.955	57.955
12893	57.955	57.955
12894	57.955	57.955
12895	57.955	57.955
12896	57.955	57.955
12897	57.955	57.955
12898	57.955	57.955
12899	57.955	57.955
12900	57.955	57.955
12906	57.955	57.955
12907	57.955	57.955
12908	57.955	57.955
12909	57.955	57.955
12916	57.955	57.955
12918	57.955	57.955
12919	57.955	57.955
12923	57.955	57.955
12930	57.955	57.955
12931	57.955	57.955
12932	57.955	57.955
12933	57.955	57.955
12939	57.955	57.955
12943	57.955	57.955
12947	57.955	57.955
12948	57.955	57.955
12950	57.955	57.955
12969	57.955	57.955
12976	57.955	57.955
12979	57.955	57.955
12984	57.955	57.955
12998	57.955	57.955
13003	57.955	57.955
13006	57.955	57.955
13007	57.955	57.955
13021	57.955	57.955
13022	57.955	57.955
13024	57.955	57.955
13025	57.955	57.955
13040	57.955	57.955
13041	57.955	57.955
13042	57.955	57.955
13043	57.955	57.955
13062	57.955	57.955
13064	57.955	57.955
13066	57.955	57.955
13067	57.955	57.955
13068	57.955	57.955
13069	57.955	57.955
13070	57.955	57.955
13079	57.955	57.955
13080	57.955	57.955
13081	57.955	57.955
13082	57.955	57.955
13083	57.955	57.955
13084	57.955	57.955
13085	57.955	57.955
13086	57.955	57.955
13087	57.955	57.955
13088	57.955	57.955
13089	57.955	57.955
13090	58.523	58.523
13091	58.523	58.523
13092	58.523	58.523
13105	58.523	58.523
13107	58.807	58.807
13108	59.091	59.091
13109	59.091	59.091
13111	59.091	59.091
13112	59.091	59.091
13113	59.091	59.091
13114	59.091	59.091
13116	59.091	59.091
13118	60.511	60.511
13121	60.511	60.511
13122	61.364	61.364
13123	61.364	61.364
13124	61.364	61.364
13125	61.364	61.364
13126	61.364	61.364
13127	61.364	61.364
13128	61.364	61.364
13129	61.364	61.364
13130	61.364	61.364
13131	61.364	61.364
13132	61.364	61.364
13139	61.364	61.364
13140	61.364	61.364
13141	61.364	61.364
13142	61.364	61.364
13143	61.364	61.364
13146	61.364	61.364
13151	61.364	61.364
13152	61.364	61.364
13153	61.364	61.364
13154	61.364	61.364
13155	61.364	61.364
13156	61.364	61.364
13157	61.364	61.364
13161	61.648	61.648
13165	61.648	61.648
13166	61.932	61.932
13167	61.932	61.932
13168	61.932	61.932
13169	61.932	61.932
13170	61.932	61.932
13171	61.932	61.932
13172	61.932	61.932
13173	61.932	61.932
13174	61.932	61.932
13178	61.932	61.932
13179	61.932	61.932
13180	61.932	61.932
13182	61.932	61.932
13191	61.932	61.932
13192	61.932	61.932
13193	61.932	61.932
13195	61.932	61.932
13196	61.932	61.932
13197	61.932	61.932
13199	61.932	61.932
13200	61.932	61.932
13201	61.932	61.932
13204	61.932	61.932
13205	61.932	61.932
13206	61.932	61.932
13207	61.932	61.932
13208	61.932	61.932
13210	61.932	61.932
13211	61.932	61.932
13212	61.932	61.932
13215	62.216	62.216
13216	62.216	62.216
13230	62.784	62.784
13253	62.784	62.784
13255	62.784	62.784
13256	63.068	63.068
13259	64.205	64.205
13260	64.205	64.205
13261	64.205	64.205
13262	64.205	64.205
13263	65.057	65.057
13264	65.057	65.057
13265	65.057	65.057
13266	65.057	65.057
13267	65.057	65.057
13269	65.057	65.057
13270	65.057	65.057
13271	65.057	65.057
13272	65.057	65.057
13273	65.057	65.057
13274	65.057	65.057
13275	65.057	65.057
13276	65.057	65.057
13277	65.057	65.057
13278	65.057	65.057
13281	65.057	65.057
13283	65.057	65.057
13285	65.057	65.057
13286	65.057	65.057
13287	65.057	65.057
13288	65.057	65.057
13290	65.057	65.057
13291	65.057	65.057
13292	65.057	65.057
13296	65.057	65.057
13299	65.057	65.057
13300	65.057	65.057
13301	65.057	65.057
13302	65.057	65.057
13303	65.057	65.057
13304	65.057	65.057
13305	65.057	65.057
13306	65.057	65.057
13308	65.057	65.057
13309	65.057	65.057
13310	65.057	65.057
13311	65.057	65.057
13312	65.057	65.057
13313	65.057	65.057
13314	65.057	65.057
13315	65.057	65.057
13317	65.057	65.057
13318	65.057	65.057
13319	65.057	65.057
13320	65.057	65.057
13321	65.057	65.057
13322	65.057	65.057
13323	65.057	65.057
13324	65.341	65.341
13325	65.341	65.341
13327	65.341	65.341
13328	65.341	65.341
13329	65.341	65.341
13330	65.341	65.341
13337	65.341	65.341
13338	65.341	65.341
13343	65.341	65.341
13344	65.341	65.341
13346	65.341	65.341
13347	65.341	65.341
13348	65.341	65.341
13353	65.341	65.341
13355	65.341	65.341
13357	65.341	65.341
13364	65.341	65.341
13365	65.341	65.341
13366	65.341	65.341
13367	65.341	65.341
13368	65.341	65.341
13380	65.341	65.341
13384	65.341	65.341
13389	65.341	65.341
13390	65.341	65.341
13392	65.341	65.341
13397	65.625	65.625
13398	65.625	65.625
13399	65.625	65.625
13400	65.625	65.625
13401	65.625	65.625
13402	65.625	65.625
13403	65.625	65.625
13404	65.625	65.625
13405	65.625	65.625
13407	65.625	65.625
13408	65.625	65.625
13409	65.625	65.625
13410	65.625	65.625
13426	65.625	65.625
13427	65.625	65.625
13428	65.625	65.625
13429	65.625	65.625
13430	65.625	65.625
13431	65.625	65.625
13432	65.625	65.625
13433	65.625	65.625
13437	65.625	65.625
13438	65.625	65.625
13441	65.625	65.625
13442	65.625	65.625
13443	65.625	65.625
13444	65.625	65.625
13445	65.625	65.625
13446	65.625	65.625
13447	65.625	65.625
13448	65.625	65.625
13449	65.625	65.625
13450	65.625	65.625
13451	65.625	65.625
13454	65.625	65.625
13459	65.625	65.625
13460	65.625	65.625
13461	65.625	65.625
13462	65.625	65.625
13463	65.625	65.625
13464	65.625	65.625
13465	65.625	65.625
13473	65.625	65.625
13474	65.625	65.625
13476	65.625	65.625
13479	65.625	65.625
13481	65.625	65.625
13482	65.625	65.625
13485	65.625	65.625
13487	65.625	65.625
13495	65.625	65.625
13496	65.625	65.625
13497	65.625	65.625
13498	65.625	65.625
13499	65.625	65.625
13501	65.625	65.625
13514	65.625	65.625
13520	65.625	65.625
13521	66.761	66.761
13522	66.761	66.761
13524	66.761	66.761
13525	66.761	66.761
13526	66.761	66.761
13527	66.761	66.761
13528	66.761	66.761
13529	66.761	66.761
13535	67.330	67.330
13541	67.330	67.330
